unternommen	unternommen	KNOWN	O
,	,	KNOWN	O
was	was	KNOWN	O
wenige	wenige	KNOWN	O
Jahrzehnte	jahrzehnte	KNOWN	O
später	später	KNOWN	O
wohl	wohl	KNOWN	O
aus	aus	KNOWN	O
den	den	KNOWN	O
als	als	KNOWN	O
bekannt	bekannt	KNOWN	O
vorauszusetzenden	vorauszusetzenden	UNKNOWN	O
Gründen	gründen	KNOWN	O
dazu	dazu	KNOWN	O
führte	führte	KNOWN	O
,	,	KNOWN	O
daß	daß	KNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
alpinen	alpinen	KNOWN	O
Literatur	literatur	KNOWN	O
ein	ein	KNOWN	O
sonst	sonst	KNOWN	O
unbekannter	unbekannter	KNOWN	O
,	,	KNOWN	O
dafür	dafür	KNOWN	O
durch	durch	KNOWN	O
und	und	KNOWN	O
durch	durch	KNOWN	O
tirolisch	tirolisch	UNKNOWN	O
klingender	klingender	UNKNOWN	O
"	"	KNOWN	O
17554231	$NUM$	KNOWN	O
17554232	$NUM$	KNOWN	O
als	als	KNOWN	O
Erstbegeher	erstbegeher	UNKNOWN	O
dieser	dieser	KNOWN	O
Routen	routen	KNOWN	O
aufschien	aufschien	UNKNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
große	große	KNOWN	O
Runde	runde	KNOWN	O
(	(	KNOWN	O
2	$NUM$	KNOWN	O
)	)	KNOWN	O
Von	von	KNOWN	O
der	der	KNOWN	O
Franz-Senn-Hütte	franz-senn-hütte	UNKNOWN	O
zur	zur	KNOWN	O
Dresdener	dresdener	KNOWN	O
Dresdener	dresdener	KNOWN	O
Hütte	hütte	KNOWN	O
Der	der	KNOWN	O
Übergang	übergang	KNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
Schrimmennieder	schrimmennieder	UNKNOWN	O
(	(	KNOWN	O
2706	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
zur	zur	KNOWN	O
Neuen	neuen	KNOWN	O
Regensburger	regensburger	KNOWN	O
Regensburger	regensburger	KNOWN	B-LOC
Hütte	hütte	KNOWN	I-LOC
(	(	KNOWN	O
2286	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
ist	ist	KNOWN	O
im	im	KNOWN	O
Vergleich	vergleich	KNOWN	O
zum	zum	KNOWN	O
vorangegangenen	vorangegangenen	KNOWN	O
ein	ein	KNOWN	O
kurzes	kurzes	KNOWN	O
Vergnügen	vergnügen	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Hütte	hütte	KNOWN	O
,	,	KNOWN	O
imposant	imposant	KNOWN	O
über	über	KNOWN	O
einer	einer	KNOWN	O
Steilstufe	steilstufe	UNKNOWN	O
im	im	KNOWN	O
Falbesontal	falbesontal	UNKNOWN	O
,	,	KNOWN	O
einem	einem	KNOWN	O
kleinen	kleinen	KNOWN	O
Hochtal	hochtal	UNKNOWN	O
gelegen	gelegen	KNOWN	O
,	,	KNOWN	O
ist	ist	KNOWN	O
vom	vom	KNOWN	O
Weiler	weiler	KNOWN	O
Falbeson	falbeson	UNKNOWN	O
(	(	KNOWN	O
oder	oder	KNOWN	O
Falwesün	falwesün	UNKNOWN	O
,	,	KNOWN	O
Betonung	betonung	KNOWN	O
auf	auf	KNOWN	O
der	der	KNOWN	O
letzten	letzten	KNOWN	O
Silbe	silbe	KNOWN	O
)	)	KNOWN	O
auf	auf	KNOWN	O
steilem	steilem	UNKNOWN	O
,	,	KNOWN	O
bei	bei	KNOWN	O
Hitze	hitze	KNOWN	O
ziemlich	ziemlich	KNOWN	O
entbehrungsreichem	entbehrungsreichem	UNKNOWN	O
Steig	steig	KNOWN	O
erreichbar	erreichbar	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Regensburger	regensburger	KNOWN	B-LOC
ist	ist	KNOWN	O
eine	eine	KNOWN	O
jener	jener	KNOWN	O
Hütten	hütten	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
man	man	KNOWN	O
auf	auf	KNOWN	O
einem	einem	KNOWN	O
solchen	solchen	KNOWN	O
Anstieg	anstieg	KNOWN	O
schon	schon	KNOWN	O
die	die	KNOWN	O
längste	längste	KNOWN	O
Zeit	zeit	KNOWN	O
sieht	sieht	KNOWN	O
,	,	KNOWN	O
ohne	ohne	KNOWN	O
ihnen	ihnen	KNOWN	O
merklich	merklich	KNOWN	O
näher	näher	KNOWN	O
zu	zu	KNOWN	O
kommen	kommen	KNOWN	O
.	.	KNOWN	O
Falbeson	falbeson	UNKNOWN	O
,	,	KNOWN	O
kurz	kurz	KNOWN	O
vor	vor	KNOWN	O
Ranalt	ranalt	UNKNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
Randzone	randzone	UNKNOWN	O
der	der	KNOWN	O
Dauerbesiedlung	dauerbesiedlung	UNKNOWN	O
gelegen	gelegen	KNOWN	O
,	,	KNOWN	O
war	war	KNOWN	O
in	in	KNOWN	O
den	den	KNOWN	O
sechziger	sechziger	KNOWN	O
Jahren	jahren	KNOWN	O
bereits	bereits	KNOWN	O
aufgegeben	aufgegeben	KNOWN	O
und	und	KNOWN	O
praktisch	praktisch	KNOWN	O
dem	dem	KNOWN	O
Verfall	verfall	KNOWN	O
preisgegeben	preisgegeben	KNOWN	O
.	.	KNOWN	O
Inzwischen	inzwischen	KNOWN	O
hat	hat	KNOWN	O
es	es	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Belebung	belebung	KNOWN	O
durch	durch	KNOWN	O
die	die	KNOWN	O
Stubaier	stubaier	UNKNOWN	O
Gletscherbahn	gletscherbahn	UNKNOWN	O
profitiert	profitiert	KNOWN	O
und	und	KNOWN	O
glänzt	glänzt	KNOWN	O
in	in	KNOWN	O
neuer	neuer	KNOWN	O
Pracht	pracht	KNOWN	O
(	(	KNOWN	O
wie	wie	KNOWN	O
auch	auch	KNOWN	O
der	der	KNOWN	O
Rest	rest	KNOWN	O
des	des	KNOWN	O
inneren	inneren	KNOWN	O
Stubaitals	stubaitals	UNKNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
früher	früher	KNOWN	O
eine	eine	KNOWN	O
bitter	bitter	KNOWN	O
arme	arme	KNOWN	O
Gegend	gegend	KNOWN	O
war	war	KNOWN	O
)	)	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Form	form	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
der	der	KNOWN	O
neue	neue	KNOWN	O
Glanz	glanz	KNOWN	O
annimmt	annimmt	KNOWN	O
,	,	KNOWN	O
wird	wird	KNOWN	O
vom	vom	KNOWN	O
empfindsamen	empfindsamen	UNKNOWN	O
Städter	städter	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
die	die	KNOWN	O
Volkskultur	volkskultur	UNKNOWN	O
gern	gern	KNOWN	O
original	original	KNOWN	O
knorrig	knorrig	UNKNOWN	O
und	und	KNOWN	O
über	über	KNOWN	O
Jahrzehnte	jahrzehnte	KNOWN	O
sonnenverbrannt	sonnenverbrannt	UNKNOWN	O
hätte	hätte	KNOWN	O
,	,	KNOWN	O
nicht	nicht	KNOWN	O
durchwegs	durchwegs	KNOWN	O
goutiert	goutiert	UNKNOWN	O
.	.	KNOWN	O
Für	für	KNOWN	O
Nimmermüde	nimmermüde	UNKNOWN	O
empfiehlt	empfiehlt	KNOWN	O
sich	sich	KNOWN	O
am	am	KNOWN	O
Nachmittag	nachmittag	KNOWN	O
ein	ein	KNOWN	O
Abstecher	abstecher	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Neuen	neuen	KNOWN	O
Regensburger	regensburger	KNOWN	B-PER
Regensburger	regensburger	KNOWN	I-PER
auf	auf	KNOWN	O
die	die	KNOWN	O
Östliche	östliche	KNOWN	O
Östliche	östliche	KNOWN	O
Knotenspitze	knotenspitze	UNKNOWN	O
(	(	KNOWN	O
Kreuzspitze	kreuzspitze	UNKNOWN	O
,	,	KNOWN	O
3100	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
auf	auf	KNOWN	O
bezeichnetem	bezeichnetem	UNKNOWN	O
Steig	steig	KNOWN	O
in	in	KNOWN	O
zwei	zwei	KNOWN	O
bis	bis	KNOWN	O
drei	drei	KNOWN	O
Stunden	stunden	KNOWN	O
erreichbar	erreichbar	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
wieder	wieder	KNOWN	O
längere	längere	KNOWN	O
Weiterweg	weiterweg	UNKNOWN	O
zur	zur	KNOWN	O
Dresdener	dresdener	KNOWN	B-ORG
Dresdener	dresdener	KNOWN	I-ORG
Hütte	hütte	KNOWN	I-ORG
erfolgt	erfolgt	KNOWN	O
über	über	KNOWN	O
das	das	KNOWN	O
Joch	joch	KNOWN	O
mit	mit	KNOWN	O
dem	dem	KNOWN	O
schönen	schönen	KNOWN	O
Namen	namen	KNOWN	O
Grawagrubennieder	grawagrubennieder	UNKNOWN	O
(	(	KNOWN	O
2880	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
.	.	KNOWN	O
Im	im	KNOWN	O
Nordanstieg	nordanstieg	UNKNOWN	O
zu	zu	KNOWN	O
ihm	ihm	KNOWN	O
kommt	kommt	KNOWN	O
man	man	KNOWN	O
auf	auf	KNOWN	O
Tuchfühlung	tuchfühlung	KNOWN	O
mit	mit	KNOWN	O
dem	dem	KNOWN	O
Hochmoosferner	hochmoosferner	UNKNOWN	O
oder	oder	KNOWN	O
was	was	KNOWN	O
davon	davon	KNOWN	O
noch	noch	KNOWN	O
übrig	übrig	KNOWN	O
ist	ist	KNOWN	O
.	.	KNOWN	O
Je	je	KNOWN	O
nach	nach	KNOWN	O
Schneelage	schneelage	UNKNOWN	O
ist	ist	KNOWN	O
hier	hier	KNOWN	O
Vorsicht	vorsicht	KNOWN	O
geboten	geboten	KNOWN	O
.	.	KNOWN	O
Dann	dann	KNOWN	O
geht	geht	KNOWN	O
es	es	KNOWN	O
durch	durch	KNOWN	O
die	die	KNOWN	O
Kare	kare	UNKNOWN	O
über	über	KNOWN	O
dem	dem	KNOWN	O
hintersten	hintersten	KNOWN	O
Stubai	stubai	UNKNOWN	O
nach	nach	KNOWN	O
Süden	süden	KNOWN	O
zur	zur	KNOWN	O
Dresdener	dresdener	KNOWN	B-LOC
Dresdener	dresdener	KNOWN	I-LOC
Hütte	hütte	KNOWN	I-LOC
,	,	KNOWN	O
ein	ein	KNOWN	O
großes	großes	KNOWN	O
Haus	haus	KNOWN	O
,	,	KNOWN	O
gelegen	gelegen	KNOWN	O
am	am	KNOWN	O
Rande	rande	KNOWN	O
des	des	KNOWN	O
Hochmoors	hochmoors	UNKNOWN	O
der	der	KNOWN	O
Oberen	oberen	KNOWN	O
Fernau	fernau	UNKNOWN	O
Fernau	fernau	UNKNOWN	O
in	in	KNOWN	O
unmittelbarer	unmittelbarer	KNOWN	O
Nähe	nähe	KNOWN	O
der	der	KNOWN	O
Gletscherbahn	gletscherbahn	UNKNOWN	O
,	,	KNOWN	O
sozusagen	sozusagen	KNOWN	O
am	am	KNOWN	O
Verkehrsknotenpunkt	verkehrsknotenpunkt	KNOWN	O
des	des	KNOWN	O
Hochstubai	hochstubai	UNKNOWN	O
.	.	KNOWN	O
So	so	KNOWN	O
sehr	sehr	KNOWN	O
diese	diese	KNOWN	O
Form	form	KNOWN	O
der	der	KNOWN	O
Erschließung	erschließung	KNOWN	O
(	(	KNOWN	O
im	im	KNOWN	O
Gegensatz	gegensatz	KNOWN	O
zu	zu	KNOWN	O
anderen	anderen	KNOWN	O
,	,	KNOWN	O
meist	meist	KNOWN	O
älteren	älteren	KNOWN	O
,	,	KNOWN	O
wie	wie	KNOWN	O
dem	dem	KNOWN	O
Bau	bau	KNOWN	O
von	von	KNOWN	O
Eisenbahnen	eisenbahnen	KNOWN	O
,	,	KNOWN	O
Hütten	hütten	KNOWN	O
und	und	KNOWN	O
Wegen	wegen	KNOWN	O
)	)	KNOWN	O
von	von	KNOWN	O
Naturliebhabern	naturliebhabern	UNKNOWN	O
oft	oft	KNOWN	O
beklagt	beklagt	KNOWN	O
wird	wird	KNOWN	O
,	,	KNOWN	O
so	so	KNOWN	O
gern	gern	KNOWN	O
wird	wird	KNOWN	O
die	die	KNOWN	O
technische	technische	KNOWN	O
Vorrichtung	vorrichtung	UNKNOWN	O
doch	doch	KNOWN	O
auch	auch	KNOWN	O
von	von	KNOWN	O
Alpinisten	alpinisten	UNKNOWN	O
in	in	KNOWN	O
Anspruch	anspruch	KNOWN	O
genommen	genommen	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
das	das	KNOWN	O
freie	freie	KNOWN	O
Steigen	steigen	KNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
lichten	lichten	KNOWN	O
Höhen	höhen	KNOWN	O
dem	dem	KNOWN	O
entbehrungsreichen	entbehrungsreichen	KNOWN	O
Talhatscher	talhatscher	UNKNOWN	O
vorziehen	vorziehen	UNKNOWN	O
.	.	KNOWN	O
Von	von	KNOWN	O
hier	hier	KNOWN	O
also	also	KNOWN	O
gelangt	gelangt	KNOWN	O
man	man	KNOWN	O
im	im	KNOWN	O
Nu	nu	KNOWN	O
mit	mit	KNOWN	O
einer	einer	KNOWN	O
Gondelfahrt	gondelfahrt	UNKNOWN	O
zur	zur	KNOWN	O
Station	station	KNOWN	O
Eisgrat	eisgrat	UNKNOWN	O
(	(	KNOWN	O
2850	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
und	und	KNOWN	O
von	von	KNOWN	O
dort	dort	KNOWN	O
ist	ist	KNOWN	O
es	es	KNOWN	O
nicht	nicht	KNOWN	O
mehr	mehr	KNOWN	O
weit	weit	KNOWN	O
zu	zu	KNOWN	O
den	den	KNOWN	O
lohnenden	lohnenden	UNKNOWN	O
Gipfeln	gipfeln	KNOWN	O
von	von	KNOWN	O
Stubaier	stubaier	UNKNOWN	O
Stubaier	stubaier	UNKNOWN	O
Wildspitze	wildspitze	UNKNOWN	O
(	(	KNOWN	O
3340	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
Schußgrubenkogel	schußgrubenkogel	UNKNOWN	O
(	(	KNOWN	O
3211	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
und	und	KNOWN	O
Schaufelspitze	schaufelspitze	UNKNOWN	O
(	(	KNOWN	O
3333	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
.	.	KNOWN	O
Sie	sie	KNOWN	O
alle	alle	KNOWN	O
erfordern	erfordern	KNOWN	O
etwas	etwas	KNOWN	O
Erfahrung	erfahrung	KNOWN	O
;	;	KNOWN	O
mehr	mehr	KNOWN	O
davon	davon	KNOWN	O
braucht	braucht	KNOWN	O
man	man	KNOWN	O
für	für	KNOWN	O
die	die	KNOWN	O
lohnende	lohnende	KNOWN	O
Überschreitung	überschreitung	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Stubaier	stubaier	UNKNOWN	O
Stubaier	stubaier	UNKNOWN	O
Wildspitze	wildspitze	UNKNOWN	O
weiter	weiter	KNOWN	O
über	über	KNOWN	O
den	den	KNOWN	O
vielzackigen	vielzackigen	UNKNOWN	O
Kamm	kamm	KNOWN	O
der	der	KNOWN	O
Daunkögel	daunkögel	UNKNOWN	O
und	und	KNOWN	O
nach	nach	KNOWN	O
Norden	norden	KNOWN	O
zum	zum	KNOWN	O
Daunjoch	daunjoch	UNKNOWN	O
und	und	KNOWN	O
zum	zum	KNOWN	O
Daunkopf	daunkopf	UNKNOWN	O
.	.	KNOWN	O
Auf	auf	KNOWN	O
diesem	diesem	KNOWN	O
Grat	grat	KNOWN	O
,	,	KNOWN	O
in	in	KNOWN	O
kombiniertem	kombiniertem	UNKNOWN	O
Gelände	gelände	KNOWN	O
mit	mit	KNOWN	O
Stellen	stellen	KNOWN	O
II	ii	KNOWN	O
und	und	KNOWN	O
III	iii	KNOWN	O
,	,	KNOWN	O
findet	findet	KNOWN	O
man	man	KNOWN	O
den	den	KNOWN	O
ersehnten	ersehnten	KNOWN	O
Alpenfrieden	alpenfrieden	UNKNOWN	O
wieder	wieder	KNOWN	O
häufiger	häufiger	KNOWN	O
.	.	KNOWN	O
Im	im	KNOWN	O
Südosten	südosten	KNOWN	O
zum	zum	KNOWN	O
Greifen	greifen	KNOWN	O
nah	nah	KNOWN	O
schon	schon	KNOWN	O
ragt	ragt	KNOWN	O
nun	nun	KNOWN	O
das	das	KNOWN	O
Zuckerhütl	zuckerhütl	UNKNOWN	O
(	(	KNOWN	O
3507	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
Hauptgipfel	hauptgipfel	UNKNOWN	O
des	des	KNOWN	O
Gebietes	gebietes	KNOWN	O
und	und	KNOWN	O
sicher	sicher	KNOWN	O
auch	auch	KNOWN	O
der	der	KNOWN	O
schönste	schönste	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
seinem	seinem	KNOWN	O
Namen	namen	KNOWN	O
alle	alle	KNOWN	O
Ehre	ehre	KNOWN	O
macht	macht	KNOWN	O
:	:	KNOWN	O
ein	ein	KNOWN	O
fast	fast	KNOWN	O
flott	flott	KNOWN	O
zu	zu	KNOWN	O
nennendes	nennendes	UNKNOWN	O
Hütchen	hütchen	UNKNOWN	O
über	über	KNOWN	O
den	den	KNOWN	O
weiten	weiten	KNOWN	O
Eis	eis	KNOWN	O
und	und	KNOWN	O
Firnflächen	firnflächen	UNKNOWN	O
und	und	KNOWN	O
etwas	etwas	KNOWN	O
höher	höher	KNOWN	O
als	als	KNOWN	O
die	die	KNOWN	O
weniger	weniger	KNOWN	O
eleganten	eleganten	KNOWN	O
Nachbarn	nachbarn	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
auch	auch	KNOWN	O
weniger	weniger	KNOWN	O
elegante	elegante	KNOWN	O
Namen	namen	KNOWN	O
tragen	tragen	KNOWN	O
;	;	KNOWN	O
gleich	gleich	KNOWN	O
benachbart	benachbart	UNKNOWN	O
etwa	etwa	KNOWN	O
der	der	KNOWN	O
Wilde	wilde	KNOWN	O
Pfaff	pfaff	KNOWN	B-PER
Pfaff	pfaff	KNOWN	I-PER
(	(	KNOWN	O
3458	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
den	den	KNOWN	O
man	man	KNOWN	O
bei	bei	KNOWN	O
normalen	normalen	KNOWN	O
Bedingungen	bedingungen	KNOWN	O
gleich	gleich	KNOWN	O
mitnehmen	mitnehmen	KNOWN	O
kann	kann	KNOWN	O
.	.	KNOWN	O
Vom	vom	KNOWN	O
zwischen	zwischen	KNOWN	O
den	den	KNOWN	O
beiden	beiden	KNOWN	O
eingelagerten	eingelagerten	UNKNOWN	O
Pfaffensattel	pfaffensattel	UNKNOWN	O
braucht	braucht	KNOWN	O
man	man	KNOWN	O
kaum	kaum	KNOWN	O
eine	eine	KNOWN	O
halbe	halbe	KNOWN	O
Stunde	stunde	KNOWN	O
über	über	KNOWN	O
mäßig	mäßig	KNOWN	O
geneigten	geneigten	KNOWN	O
Firn	firn	KNOWN	O
zum	zum	KNOWN	O
Gipfel	gipfel	KNOWN	O
des	des	KNOWN	O
Pfaffen	pfaffen	UNKNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
Rundblick	rundblick	KNOWN	O
vom	vom	KNOWN	O
Zuckerhütl	zuckerhütl	UNKNOWN	O
läßt	läßt	KNOWN	O
sich	sich	KNOWN	O
sehen	sehen	KNOWN	O
,	,	KNOWN	O
das	das	KNOWN	O
Gedränge	gedränge	KNOWN	O
auf	auf	KNOWN	O
dem	dem	KNOWN	O
Gipfel	gipfel	KNOWN	O
oft	oft	KNOWN	O
auch	auch	KNOWN	O
;	;	KNOWN	O
Vorsicht	vorsicht	KNOWN	O
insbesondere	insbesondere	KNOWN	O
am	am	KNOWN	O
abschließenden	abschließenden	KNOWN	O
Eisgrat	eisgrat	UNKNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
bei	bei	KNOWN	O
schlechten	schlechten	KNOWN	O
Verhältnissen	verhältnissen	KNOWN	O
überraschend	überraschend	KNOWN	O
abschüssig	abschüssig	KNOWN	O
und	und	KNOWN	O
rutschig	rutschig	UNKNOWN	O
sein	sein	KNOWN	O
kann	kann	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
kürzeste	kürzeste	KNOWN	O
Zugang	zugang	KNOWN	O
ist	ist	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Station	station	KNOWN	O
Eisgrat	eisgrat	UNKNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
Lange	lange	KNOWN	O
Pfaffennieder	pfaffennieder	UNKNOWN	O
Pfaffennieder	pfaffennieder	UNKNOWN	O
;	;	KNOWN	O
als	als	KNOWN	O
lohnend	lohnend	KNOWN	O
zu	zu	KNOWN	O
nennen	nennen	KNOWN	O
ist	ist	KNOWN	O
auch	auch	KNOWN	O
die	die	KNOWN	O
Überschreitung	überschreitung	KNOWN	O
über	über	KNOWN	O
den	den	KNOWN	O
Aperen	aperen	UNKNOWN	O
Pfaffen	pfaffen	UNKNOWN	O
Pfaffen	pfaffen	UNKNOWN	O
zum	zum	KNOWN	O
Pfaffenjoch	pfaffenjoch	UNKNOWN	O
;	;	KNOWN	O
hierher	hierher	KNOWN	O
auch	auch	KNOWN	O
kurz	kurz	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Hildesheimer	hildesheimer	KNOWN	O
Hildesheimer	hildesheimer	KNOWN	O
Hütte	hütte	KNOWN	O
hoch	hoch	KNOWN	O
über	über	KNOWN	O
dem	dem	KNOWN	O
Windachtal	windachtal	UNKNOWN	O
,	,	KNOWN	O
länger	länger	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Sulzenauhütte	sulzenauhütte	UNKNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
nächsten	nächsten	KNOWN	O
Station	station	KNOWN	O
auf	auf	KNOWN	O
unserer	unserer	KNOWN	O
großen	großen	KNOWN	O
Runde	runde	KNOWN	O
.	.	KNOWN	O
Im	im	KNOWN	O
Bereich	bereich	KNOWN	O
der	der	KNOWN	O
Dresdener	dresdener	KNOWN	B-LOC
Dresdener	dresdener	KNOWN	I-LOC
Hütte	hütte	KNOWN	I-LOC
sind	sind	KNOWN	O
in	in	KNOWN	O
jüngerer	jüngerer	KNOWN	O
Zeit	zeit	KNOWN	O
einige	einige	KNOWN	O
mittelschwere	mittelschwere	KNOWN	O
Klettereien	klettereien	UNKNOWN	O
erschlossen	erschlossen	KNOWN	O
worden	worden	KNOWN	O
;	;	KNOWN	O
die	die	KNOWN	O
lohnendste	lohnendste	UNKNOWN	O
dürfte	dürfte	KNOWN	O
die	die	KNOWN	O
Ostkante	ostkante	UNKNOWN	O
der	der	KNOWN	O
Hölltalspitze	hölltalspitze	UNKNOWN	O
(	(	KNOWN	O
Hölltalkante	hölltalkante	UNKNOWN	O
)	)	KNOWN	O
sein	sein	KNOWN	O
,	,	KNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
ganzen	ganzen	KNOWN	O
Länge	länge	KNOWN	O
zuerst	zuerst	KNOWN	O
von	von	KNOWN	O
Heinrich	heinrich	KNOWN	B-PER
Klier	klier	UNKNOWN	I-PER
und	und	KNOWN	O
Ernst	ernst	KNOWN	B-PER
Knapp	knapp	KNOWN	I-PER
1971	$NUM$	KNOWN	O
begangen	begangen	KNOWN	O
,	,	KNOWN	O
mit	mit	KNOWN	O
650	$NUM$	KNOWN	O
m	m	KNOWN	O
Höhenunterschied	höhenunterschied	KNOWN	O
und	und	KNOWN	O
dem	dem	KNOWN	O
Schwierigkeitsgrad	schwierigkeitsgrad	KNOWN	O
IV	iv	KNOWN	O
(	(	KNOWN	O
eine	eine	KNOWN	O
Stelle	stelle	KNOWN	O
IV	iv	KNOWN	O
+	+	KNOWN	O
)	)	KNOWN	O
eine	eine	KNOWN	O
sehr	sehr	KNOWN	O
schöne	schöne	KNOWN	O
Urgesteinskletterei	urgesteinskletterei	UNKNOWN	O
von	von	KNOWN	O
klassischen	klassischen	KNOWN	O
Ausmaßen	ausmaßen	KNOWN	O
.	.	KNOWN	O
Große	große	KNOWN	O
Runde	runde	KNOWN	O
(	(	KNOWN	O
3	$NUM$	KNOWN	O
)	)	KNOWN	O
Von	von	KNOWN	O
der	der	KNOWN	O
Dresdener	dresdener	KNOWN	O
zur	zur	KNOWN	O
Nürnberger	nürnberger	KNOWN	O
Nürnberger	nürnberger	KNOWN	O
Hütte	hütte	KNOWN	O
Für	für	KNOWN	O
den	den	KNOWN	O
Übergang	übergang	KNOWN	O
von	von	KNOWN	O
der	der	KNOWN	O
Dresdener	dresdener	KNOWN	O
zur	zur	KNOWN	O
Sulzenauhütte	sulzenauhütte	UNKNOWN	O
(	(	KNOWN	O
2191	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
stehen	stehen	KNOWN	O
zwei	zwei	KNOWN	O
Routen	routen	KNOWN	O
zur	zur	KNOWN	O
Auswahl	auswahl	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
etwas	etwas	KNOWN	O
leichtere	leichtere	KNOWN	O
und	und	KNOWN	O
kürzere	kürzere	KNOWN	O
führt	führt	KNOWN	O
über	über	KNOWN	O
das	das	KNOWN	O
Peiljoch	peiljoch	UNKNOWN	O
(	(	KNOWN	O
2676	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
,	,	KNOWN	O
wo	wo	KNOWN	O
fleißige	fleißige	KNOWN	O
Hände	hände	KNOWN	O
aus	aus	KNOWN	O
den	den	KNOWN	O
reichlich	reichlich	KNOWN	O
vorhandenen	vorhandenen	KNOWN	O
Felsplatten	felsplatten	UNKNOWN	O
einen	einen	KNOWN	O
ganzen	ganzen	KNOWN	O
Steinmanndlwald	steinmanndlwald	UNKNOWN	O
geschichtet	geschichtet	KNOWN	O
haben	haben	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
längere	längere	KNOWN	O
und	und	KNOWN	O
anspruchsvollere	anspruchsvollere	KNOWN	O
überschreitet	überschreitet	KNOWN	O
den	den	KNOWN	O
Gipfel	gipfel	KNOWN	O
des	des	KNOWN	O
Großen	großen	KNOWN	B-LOC
Trögler	trögler	UNKNOWN	I-LOC
(	(	KNOWN	O
2902	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
und	und	KNOWN	O
leitet	leitet	KNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
Kuppe	kuppe	UNKNOWN	O
des	des	KNOWN	O
Kleinen	kleinen	KNOWN	O
Trögler	trögler	UNKNOWN	O
und	und	KNOWN	O
über	über	KNOWN	O
steile	steile	KNOWN	O
Grashänge	grashänge	UNKNOWN	O
hinunter	hinunter	KNOWN	O
zur	zur	KNOWN	O
Sulzenauhütte	sulzenauhütte	UNKNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
in	in	KNOWN	O
eindrucksvoller	eindrucksvoller	UNKNOWN	O
Gletscherumgebung	gletscherumgebung	UNKNOWN	O
unter	unter	KNOWN	O
den	den	KNOWN	O
Pfaffen	pfaffen	UNKNOWN	O
und	und	KNOWN	O
dem	dem	KNOWN	O
Wilden	wilden	KNOWN	O
Freiger	freiger	UNKNOWN	O
liegt	liegt	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Hütte	hütte	KNOWN	O
,	,	KNOWN	O
1975	$NUM$	KNOWN	O
von	von	KNOWN	O
einer	einer	KNOWN	O
